"","url"
"251","https://articles.mercola.com/sites/articles/archive/2008/08/19/why-tap-water-can-harm-your-kids.aspx"
"252","https://articles.mercola.com/sites/articles/archive/2008/08/19/u-s-food-portions-monuments-to-decadence.aspx"
"253","https://articles.mercola.com/sites/articles/archive/2008/08/16/12-foods-you-don-t-have-to-buy-organic.aspx"
"254","https://articles.mercola.com/sites/articles/archive/2008/08/16/new-research-helps-you-make-better-decisions.aspx"
"255","https://articles.mercola.com/sites/articles/archive/2008/08/16/an-hour-of-exercise-five-times-a-week-is-the-only-way-to-lose-weight.aspx"
"256","https://articles.mercola.com/sites/articles/archive/2008/08/16/21st-century-explanation-for-your-kids-behavior-problems.aspx"
"257","https://articles.mercola.com/sites/articles/archive/2008/08/14/is-krill-oil-48-times-better-than-fish-oil.aspx"
"258","https://articles.mercola.com/sites/articles/archive/2008/08/14/your-granite-countertops-could-be-killing-you.aspx"
"259","https://articles.mercola.com/sites/articles/archive/2008/08/14/some-carbs-turn-to-fat-fast-in-your-body.aspx"
"260","https://articles.mercola.com/sites/articles/archive/2008/08/12/why-migraines-strike.aspx"
"261","https://articles.mercola.com/sites/articles/archive/2008/08/12/cancer-institute-warns-of-cell-phone-risks.aspx"
"262","https://articles.mercola.com/sites/articles/archive/2008/08/12/omega-3-s-protect-against-clogged-arteries.aspx"
"263","https://articles.mercola.com/sites/articles/archive/2008/08/12/exercise-is-the-heart-s-fountain-of-youth.aspx"
"264","https://articles.mercola.com/sites/articles/archive/2008/08/09/just-say-no-to-nuts-during-pregnancy.aspx"
"265","https://articles.mercola.com/sites/articles/archive/2008/08/09/poison-kiss-lead-in-lipstick.aspx"
"266","https://articles.mercola.com/sites/articles/archive/2008/08/09/calm-down-or-else.aspx"
"267","https://articles.mercola.com/sites/articles/archive/2008/08/09/special-update-canadian-bill-still-poses-a-threat-to-natural-health-consumers.aspx"
"268","https://articles.mercola.com/sites/articles/archive/2008/08/07/daily-sunlight-can-keep-cancer-away.aspx"
"269","https://articles.mercola.com/sites/articles/archive/2008/08/07/u-s-paying-through-the-nose-for-poor-quality-health-care.aspx"
"270","https://articles.mercola.com/sites/articles/archive/2008/08/07/major-confusion-on-how-to-do-breast-checks.aspx"
"271","https://articles.mercola.com/sites/articles/archive/2008/08/07/the-little-known-dangers-of-motrin.aspx"
"272","https://articles.mercola.com/sites/articles/archive/2008/08/05/does-too-much-sun-really-cause-melanoma.aspx"
"273","https://articles.mercola.com/sites/articles/archive/2008/08/05/low-carb-diet-beats-low-fat-diet.aspx"
"274","https://articles.mercola.com/sites/articles/archive/2008/08/05/oxygen-therapy-for-migraine-headaches.aspx"
"275","https://articles.mercola.com/sites/articles/archive/2008/08/02/hundreds-of-tips-for-turning-your-financial-life-around.aspx"
"276","https://articles.mercola.com/sites/articles/archive/2008/08/02/men-who-fail-to-do-this-risk-dying.aspx"
"277","https://articles.mercola.com/sites/articles/archive/2008/08/02/pomegranate-ranked-healthiest-fruit-juice.aspx"
"278","https://articles.mercola.com/sites/articles/archive/2008/08/02/the-cdc-vastly-underestimates-the-autism-epidemic.aspx"
"279","https://articles.mercola.com/sites/articles/archive/2008/09/30/best-kept-secret-for-treating-depression.aspx"
"280","https://articles.mercola.com/sites/articles/archive/2008/09/30/is-tea-healthier-than-water.aspx"
"281","https://articles.mercola.com/sites/articles/archive/2008/09/30/honey-bees-are-not-healthy.aspx"
"282","https://articles.mercola.com/sites/articles/archive/2008/09/30/six-food-mistakes-parents-make.aspx"
"283","https://articles.mercola.com/sites/articles/archive/2008/09/27/fda-announces-20-dangerous-drugs-you-should-not-be-on.aspx"
"284","https://articles.mercola.com/sites/articles/archive/2008/09/27/organic-produce-will-soon-be-cheaper-than-conventional-produce.aspx"
"285","https://articles.mercola.com/sites/articles/archive/2008/09/27/some-farmers-now-protected-against-monsanto-lawsuits.aspx"
"286","https://articles.mercola.com/sites/articles/archive/2008/09/27/will-it-kill-you-new-charts-tell-you-the-odds.aspx"
"287","https://articles.mercola.com/sites/articles/archive/2008/09/25/olive-leaf-extract-lowers-blood-pressure.aspx"
"288","https://articles.mercola.com/sites/articles/archive/2008/09/25/beware-natural-substance-knock-offs-in-fda-pipeline-are-dangerous.aspx"
"289","https://articles.mercola.com/sites/articles/archive/2008/09/25/arthritis-drugs-cause-fatal-fungal-infections.aspx"
"290","https://articles.mercola.com/sites/articles/archive/2008/09/23/history-proves-many-doctors-recommendations-are-disasters.aspx"
"291","https://articles.mercola.com/sites/articles/archive/2008/09/23/dramatic-example-of-how-the-food-industry-lies-to-you-about-corn.aspx"
"292","https://articles.mercola.com/sites/articles/archive/2008/09/23/the-incredible-importance-of-omega-3-s.aspx"
"293","https://articles.mercola.com/sites/articles/archive/2008/09/23/vitamin-b12-keeps-your-brain-young.aspx"
"294","https://articles.mercola.com/sites/articles/archive/2008/09/20/now-hear-this-don-t-remove-earwax.aspx"
"295","https://articles.mercola.com/sites/articles/archive/2008/09/20/autism-statistics-alarm-african-children.aspx"
"296","https://articles.mercola.com/sites/articles/archive/2008/09/20/cinnamon-is-the-key-ingredient-in-anti-mold-wrappers.aspx"
"297","https://articles.mercola.com/sites/articles/archive/2008/09/18/what-causes-your-eyelids-to-sag.aspx"
"298","https://articles.mercola.com/sites/articles/archive/2008/09/18/food-makers-skimp-on-ingredients-in-an-effort-to-fatten-their-profits.aspx"
"299","https://articles.mercola.com/sites/articles/archive/2008/09/18/fish-oil-is-better-than-drugs-for-preventing-heart-failure.aspx"
"300","https://articles.mercola.com/sites/articles/archive/2008/09/18/mind-over-body-the-key-to-lasting-weight-loss-is-all-in-your-head.aspx"
"301","https://articles.mercola.com/sites/articles/archive/2008/09/16/what-s-so-bad-about-tofu.aspx"
"302","https://articles.mercola.com/sites/articles/archive/2008/09/16/10-first-aid-mistakes.aspx"
"303","https://articles.mercola.com/sites/articles/archive/2008/09/16/did-bayer-pesticides-cause-the-mass-death-of-bees.aspx"
"304","https://articles.mercola.com/sites/articles/archive/2008/09/13/good-fat-is-a-new-weapon-in-the-obesity-fight.aspx"
"305","https://articles.mercola.com/sites/articles/archive/2008/09/13/home-depot-do-the-right-thing-and-dump-monsanto.aspx"
"306","https://articles.mercola.com/sites/articles/archive/2008/09/13/diabetes-drug-causing-deaths.aspx"
"307","https://articles.mercola.com/sites/articles/archive/2008/09/13/fda-allows-irradiation-of-produce.aspx"
"308","https://articles.mercola.com/sites/articles/archive/2008/09/11/is-it-better-to-be-fat-and-fit-than-skinny-and-unfit.aspx"
"309","https://articles.mercola.com/sites/articles/archive/2008/09/11/lead-lurks-in-backyard-gardens.aspx"
"310","https://articles.mercola.com/sites/articles/archive/2008/09/11/half-of-all-food-produced-worldwide-is-wasted.aspx"
"311","https://articles.mercola.com/sites/articles/archive/2008/09/11/extraordinary-creative-and-psychic-powers-of-animals.aspx"
"312","https://articles.mercola.com/sites/articles/archive/2008/09/09/cholesterol-pill-taken-by-thousands-causes-cancer.aspx"
"313","https://articles.mercola.com/sites/articles/archive/2008/09/09/off-target-in-the-war-on-cancer.aspx"
"314","https://articles.mercola.com/sites/articles/archive/2008/09/06/red-bull-can-give-you-a-stroke.aspx"
"315","https://articles.mercola.com/sites/articles/archive/2008/09/06/cooking-and-cognition-how-humans-got-so-smart.aspx"
"316","https://articles.mercola.com/sites/articles/archive/2008/09/06/argentina-investigates-deaths-of-vaccinated-children.aspx"
"317","https://articles.mercola.com/sites/articles/archive/2008/09/06/why-can-t-you-use-your-cell-phone-on-a-plane.aspx"
"318","https://articles.mercola.com/sites/articles/archive/2008/09/04/why-soy-is-not-the-health-food-you-think-it-is.aspx"
"319","https://articles.mercola.com/sites/articles/archive/2008/09/04/for-most-people-college-is-a-waste-of-time.aspx"
"320","https://articles.mercola.com/sites/articles/archive/2008/09/04/when-should-you-go-out-in-the-sun.aspx"
"321","https://articles.mercola.com/sites/articles/archive/2008/09/04/organic-labels-are-not-always-honest.aspx"
"322","https://articles.mercola.com/sites/articles/archive/2008/09/02/3-myths-about-running-and-your-health.aspx"
"323","https://articles.mercola.com/sites/articles/archive/2008/09/02/why-purchasing-meat-at-whole-foods-may-be-a-risky-proposition.aspx"
"324","https://articles.mercola.com/sites/articles/archive/2008/09/02/how-to-tell-when-leftovers-go-bad.aspx"
"325","https://articles.mercola.com/sites/articles/archive/2008/09/02/20-diseases-and-conditions-directly-attributable-to-being-overweight.aspx"
"326","https://articles.mercola.com/sites/articles/archive/2008/10/30/school-bans-birthday-sweets.aspx"
"327","https://articles.mercola.com/sites/articles/archive/2008/10/30/this-pain-relief-is-8-times-more-effective-than-morphine.aspx"
"328","https://articles.mercola.com/sites/articles/archive/2008/10/28/why-the-u-s-economy-is-going-to-get-much-worse.aspx"
"329","https://articles.mercola.com/sites/articles/archive/2008/10/28/fans-lower-risk-of-sudden-baby-death.aspx"
"330","https://articles.mercola.com/sites/articles/archive/2008/10/28/ancient-chinese-salad-plant-yields-cancer-killing-compound.aspx"
"331","https://articles.mercola.com/sites/articles/archive/2008/10/28/resveratrol-also-found-in-dark-chocolate-and-cocoa.aspx"
"332","https://articles.mercola.com/sites/articles/archive/2008/10/25/prominent-scientist-warns-of-hpv-vaccine-dangers.aspx"
"333","https://articles.mercola.com/sites/articles/archive/2008/10/25/why-you-are-more-creative-after-you-sleep.aspx"
"334","https://articles.mercola.com/sites/articles/archive/2008/10/25/why-you-want-to-avoid-using-chemical-disinfectants.aspx"
"335","https://articles.mercola.com/sites/articles/archive/2008/10/25/ancient-trick-eliminates-jet-lag.aspx"
"336","https://articles.mercola.com/sites/articles/archive/2008/10/23/the-worst-cereals-in-the-world.aspx"
"337","https://articles.mercola.com/sites/articles/archive/2008/10/23/shocking-loss-of-freedom-in-u-s.aspx"
"338","https://articles.mercola.com/sites/articles/archive/2008/10/23/thinking-differently-about-health-care.aspx"
"339","https://articles.mercola.com/sites/articles/archive/2008/10/21/vitamin-d-is-a-better-way.aspx"
"340","https://articles.mercola.com/sites/articles/archive/2008/10/21/what-you-don-t-know-about-the-u-s-bailout.aspx"
"341","https://articles.mercola.com/sites/articles/archive/2008/10/21/guess-who-funds-high-fructose-corn-syrup-studies.aspx"
"342","https://articles.mercola.com/sites/articles/archive/2008/10/21/new-regulations-mandate-country-of-origin-labels.aspx"
"343","https://articles.mercola.com/sites/articles/archive/2008/10/18/ancient-healing-art-becoming-more-popular.aspx"
"344","https://articles.mercola.com/sites/articles/archive/2008/10/18/scientists-warn-congress-about-cell-phones-and-cancer.aspx"
"345","https://articles.mercola.com/sites/articles/archive/2008/10/18/doctors-told-to-curb-use-of-ritalin-in-hyperactive-children.aspx"
"346","https://articles.mercola.com/sites/articles/archive/2008/10/18/for-the-first-time-in-history-more-people-text-than-phone.aspx"
"347","https://articles.mercola.com/sites/articles/archive/2008/10/16/caffeine-experts-call-for-warning-labels-for-energy-drinks.aspx"
"348","https://articles.mercola.com/sites/articles/archive/2008/10/16/american-kids-are-the-most-medicated-in-the-world.aspx"
"349","https://articles.mercola.com/sites/articles/archive/2008/10/16/dramatic-example-of-how-health-truth-may-take-up-to-a-century-to-be-accepted.aspx"
"350","https://articles.mercola.com/sites/articles/archive/2008/10/14/detoxifying-foot-pads-are-a-scam.aspx"
"351","https://articles.mercola.com/sites/articles/archive/2008/10/14/how-eating-this-type-of-fat-offers-new-hope-for-depression.aspx"
"352","https://articles.mercola.com/sites/articles/archive/2008/10/14/cholesterol-lowering-drugs-will-wreck-your-muscles.aspx"
"353","https://articles.mercola.com/sites/articles/archive/2008/10/14/talcum-powder-linked-to-ovarian-cancer.aspx"
"354","https://articles.mercola.com/sites/articles/archive/2008/10/11/what-the-chemical-industry-doesn-t-want-you-to-know-about-everyday-products.aspx"
"355","https://articles.mercola.com/sites/articles/archive/2008/10/11/pennsylvania-university-system-snuffs-out-all-smoking.aspx"
"356","https://articles.mercola.com/sites/articles/archive/2008/10/11/cell-phones-raise-children-s-risk-of-brain-cancer-500-percent.aspx"
"357","https://articles.mercola.com/sites/articles/archive/2008/10/09/honey-kills-bacteria-that-cause-chronic-sinusitis.aspx"
"358","https://articles.mercola.com/sites/articles/archive/2008/10/09/how-much-chocolate-should-you-eat.aspx"
"359","https://articles.mercola.com/sites/articles/archive/2008/10/07/the-evidence-against-soy.aspx"
"360","https://articles.mercola.com/sites/articles/archive/2008/10/07/5-ways-to-keep-bpa-out-of-your-food.aspx"
"361","https://articles.mercola.com/sites/articles/archive/2008/10/07/gardasil-is-dangerous-as-well-as-unproven.aspx"
"362","https://articles.mercola.com/sites/articles/archive/2008/10/07/world-s-most-evil-company-debates-michael-pollan-at-google.aspx"
"363","https://articles.mercola.com/sites/articles/archive/2008/10/04/a-strict-mediterranean-diet-offers-a-big-health-boost.aspx"
"364","https://articles.mercola.com/sites/articles/archive/2008/10/04/when-the-cure-is-worse-than-the-disease.aspx"
"365","https://articles.mercola.com/sites/articles/archive/2008/10/02/big-pharma-ties-wants-to-shut-down-vaccine-conspiracy-theories.aspx"
"366","https://articles.mercola.com/sites/articles/archive/2008/10/02/does-thinking-make-you-fatter.aspx"
"367","https://articles.mercola.com/sites/articles/archive/2008/10/02/food-safety-s-dirty-little-secret.aspx"
"368","https://articles.mercola.com/sites/articles/archive/2008/11/29/you-need-to-know-this-if-you-eat-tyson-chicken.aspx"
"369","https://articles.mercola.com/sites/articles/archive/2008/11/29/organic-consumers-and-companies-harassed-by-drug-agents-and-police.aspx"
"370","https://articles.mercola.com/sites/articles/archive/2008/11/29/interview-with-expert-on-dangers-of-cell-phones.aspx"
"371","https://articles.mercola.com/sites/articles/archive/2008/11/29/why-large-amounts-of-fruit-may-not-be-healthy.aspx"
"372","https://articles.mercola.com/sites/articles/archive/2008/11/27/statin-drugs-another-industry-sponsored-study-another-deceptive-result.aspx"
"373","https://articles.mercola.com/sites/articles/archive/2008/11/27/5-natural-ways-to-boost-your-sex-drive.aspx"
